ID	city	english
TS7ZNDMT2GU1	斯赫奧甘傑	Sheoganj
TSDF2REU85VM	Barmer	Barmer
TSE3ZFKHYYB7	Siwana	Siwana
TSE6GWYDN9DX	巴羅德拉	Balotra
TSE8HQVF7N8B	Jalor	Jalor
TSEBJ5UCR6CP	塔卡特加爾	Takhatgarh
TSEDGEV8FPUJ	瑟姆德里	Samdari
TSEVTC6FFMFH	焦特布爾	Jodhpur
TSF3JG8VQUWP	賈沙梅爾	Jaisalmer
TSG1HS00GYVQ	Pokaran	Pokaran
TSG6QERZ1E5K	Phalodi	Phalodi
TSH0PB0B12J2	Halol	Halol
TSH0X6HWSCR7	Kalol	Kalol
TSH12TD0QE6U	達戈爾	Dakor
TSH1DNDEXGZG	Thasra	Thasra
TSH3413EGXRK	Vejalpur	Vejalpur
TSH37TD0KGRH	Godhra	Godhra
TSH7E5Q12TNF	Lunavada	Lunavada
TSH91SKM4FGK	Devgadh Bariya	Devgadh Bariya
TSHCCUXMFC4Y	Dahod	Dahod
TSHD20GF1JRS	Morwa	Morwa
TSHJ7ZZRMB5T	Modasa	Modasa
TSHRT6WZ4YDZ	Dungarpur	Dungarpur
TSHVYPHUDWJ2	Banswara	Banswara
TSJ198D13YYH	恰布瓦	Jhabua
TSJ3192GVX2K	Rajgarh	Rajgarh
TSJ6ZW51G67B	Badnawar	Badnawar
TSJ896PY91RG	Dhar	Dhar
TSJ9ZPTYFSTR	德帕爾普爾	Depalpur
TSJBDD86PBZ8	皮塔姆普爾	Pithampur
TSJCJXSJ7ZJR	印多爾	Indore
TSJGUH7SEQ5U	鄔闍衍那	Ujjain
TSJKSHTVKQ0K	Ratlam	Ratlam
TSJQMWQ6JEB4	Jaora	Jaora
TSJSXX9YRPGR	Unhel	Unhel
TSJT1NGEUZ9T	卡傑羅德	Khachrod
TSJTKHUWPV42	Nagda	Nagda
TSJXPNTFFSMK	Alot	Alot
TSK7UCHC2J80	烏代浦	Udaipur
TSK9M13DF4S4	Salumbar	Salumbar
TSKFYSBVRJ5M	伯裡薩德里	Bari Sadri
TSKG2H4DUG1B	Bhindar	Bhindar
TSKMZDZXJJUB	Nathdwara	Nathdwara
TSKP787R93JS	伯利	Bali
TSKPR02X891K	Sadri	Sadri
TSKW970PYMU8	Rajsamand	Rajsamand
TSKXFMSX5MSK	Amet	Amet
TSKZ3YX3DZFC	Gangapur	Gangapur
TSM0TXPS3CWE	Pratapgarh	Pratapgarh
TSM2UJJYS222	曼德紹爾	Mandsaur
TSM4EYFGHJFZ	喬蒂薩德里	Chhoti Sadri
TSM5ZQ217K7E	賈沃德	Jawad
TSMC946W07EH	斯哈姆加爾	Shamgarh
TSME2C0GZYPV	Manasa	Manasa
TSMEHW0BEVTM	Rampura	Rampura
TSMFVSUJKT5T	Bhawaniganj	Bhawaniganj
TSMG7WMNWDRU	潘布林	Bhanpura
TSMH53QDX8HF	Nimbahera	Nimbahera
TSMJD3F7FSTP	Chittaurgarh	Chittaurgarh
TSMQ4SJ66WM2	Begun	Begun
TSMRKGW0SU9J	Mandalgarh	Mandalgarh
TSMTZFYP5JY0	Rawatbhata	Rawatbhata
TSMUPZKUWV03	拉姆甘傑曼迪	Ramganj Mandi
TSMZM8KPS95S	科塔	Kota
TSMZZVSZNV8K	Keshorai Patan	Keshorai Patan
TSN4DUYN9CQM	Dewas	Dewas
TSN8FN7DBJTC	根諾德	Kannod
TSN8W61N837E	Khategaon	Khategaon
TSNCN1RGGZKU	Nasrullahganj	Nasrullahganj
TSNDCWP3GFM0	阿什達	Ashta
TSNGFP6MG9XK	Sehore	Sehore
TSNHDPTY3PFR	Tarana	Tarana
TSNHKGDDPTSU	Maksi	Maksi
TSNJR3ZTN1WB	沙賈布林	Shajapur
TSNNCF3WSB3K	Agar	Agar
TSNQH41MF3X8	薩倫布林	Sarangpur
TSNT1EZ6GUJJ	舒賈爾布林	Shujalpur
TSNXY2C12MGW	Biaora	Biaora
TSNYF6QW80MK	Narsinghgarh	Narsinghgarh
TSP29JPZDM1C	Itarsi	Itarsi
TSP32MX83E7H	Hoshangabad	Hoshangabad
TSP3JKMM44UK	巴拜	Babai
TSP5K3FH2M55	Mandideep	Mandideep
TSP95KRT04BH	索哈格普爾	Sohagpur
TSPG661YNSD6	Udaipura	Udaipura
TSPH378FNV8S	博帕爾	Bhopal
TSPKDRSNRRYZ	賴森	Raisen
TSPMFU07EFUG	Vidisha	Vidisha
TSPN6N34P7C6	貝勒西亞	Berasia
TSPRTMV264HR	Basoda	Basoda
TSPWQ80XFYFG	Begamganj	Begamganj
TSPXR38GGWPX	Rahatgarh	Rahatgarh
TSPZX4XXPQ9P	薩格爾	Sagar
TSQ2WR4HKC97	Khilchipur	Khilchipur
TSQ48EV4PSSQ	Sunel	Sunel
TSQ5TJNYH5E0	恰爾勒巴登	Jhalrapatan
TSQ5UY69RSKG	Jhalawar	Jhalawar
TSQ6YKFJKV1M	Aklera	Aklera
TSQ899P65UM0	拉傑格爾	Rajgarh
TSQF97F45HWQ	庫姆布拉傑	Kumbhraj
TSQGHDZRD69C	Raghogarh	Raghogarh
TSQH4PMU9J43	蘇蓋德	Suket
TSQJXZGY47ZY	Sangod	Sangod
TSQQV1MDPEHK	Baran	Baran
TSQR04RVQGVC	Anta	Anta
TSQSK6KMF29C	切布拉	Chhabra
TSQUPRKK9J1C	Guna	Guna
TSR0C60VQUB8	Leteri	Leteri
TSR30572TJT5	錫龍傑	Sironj
TSR3PYK3UNE1	Korwai	Korwai
TSR49WV55JYX	阿龍	Aron
TSR7B2PX1X50	阿紹格訥格爾	Ashoknagar
TSR8Y3P81EGS	庫賴	Khurai
TSR9EDCF8RG3	Etawa	Etawa
TSRDCHYTMV5M	蒙高利	Mungaoli
TSRPTCDDG18K	Kolaras	Kolaras
TSRS9GWCN943	金代裡	Chanderi
TSRTDKGJ503J	Bamor Kalan	Bamor Kalan
TSRU2MMQBFKS	Lalitpur	Lalitpur
TSRZ9S9EVV5S	巴比納	Babina
TSS4SDXTWWDT	Pali	Pali
TSS7KMFRTC7Y	Sojat	Sojat
TSS938HQ6VGK	Devgarh	Devgarh
TSSF7KXGS06S	阿辛德	Asind
TSSKVJYB8P0J	比拉臘	Bilara
TSSQ17KE42XY	Pipar	Pipar
TSSSGBMJHUZM	Nimbaj	Nimbaj
TSSSHQ321RV2	賴布林	Raipur
TSST46NGFU7J	賈伊塔蘭	Jaitaran
TSSU7P7EXBXU	Beawar	Beawar
TSSXSEMRT8N4	梅爾達	Merta
TST04QF66WT0	Bhilwara	Bhilwara
TST0BC1C12J3	Mandal	Mandal
TST3C4KUCNF7	Shahpura	Shahpura
TST574FW7TCY	Gulabpura	Gulabpura
TST7WP4DCCYY	Kekri	Kekri
TST99P7EUV9D	傑哈茲布林	Jahazpur
TSTB9R886WV5	Bundi	Bundi
TSTD7RSKWGVT	Devli	Devli
TSTFW48M9P3V	奈恩瓦	Nainwa
TSTJSEG0SG1U	納西拉巴德	Nasirabad
TSTK69M36EM3	Sarwar	Sarwar
TSTN6R466TT1	阿傑梅爾	Ajmer
TSTNB2JTSYP3	布希格爾	Pushkar
TSTPPSK4PF49	Kishangarh	Kishangarh
TSTSJ8JQ14F3	Todaraisingh	Todaraisingh
TSTTE2SRWBJ8	瑪律布林	Malpura
TSTUU7RXZSUF	Tonk	Tonk
TSTVZSBGFSJ8	尼瓦伊	Niwai
TSU3ZXRDV0UC	蒙德瓦	Mundwa
TSU6ECW336MF	巴斯尼貝利馬	Basni
TSU6TZDGRPEW	Nagaur	Nagaur
TSU9E228X1G7	庫切拉	Kuchera
TSUJN8KMSKYM	Nokha	Nokha
TSUNJHGFDZ6T	Deshnoke	Deshnoke
TSUP7UR2VVGD	比卡內爾	Bikaner
TSUR1EJMXKCN	Napasar	Napasar
TSUVK9S2CJXD	Ladnun	Ladnun
TSUXU23M32JK	Sri Dungargarh	Sri Dungargarh
TSUYJPB7VDYM	Chhapar	Chhapar
TSUZQX2CZPEM	拉賈爾德薩爾	Rajaldesar
TSV0VMGQTXTZ	Parvatsar	Parvatsar
TSV1UHR18T2C	Makrana	Makrana
TSV2R5YBNYVB	Naraina	Naraina
TSV2ZFZJXWKZ	普萊拉	Phulera
TSV3DWJRD8M6	納瓦	Nawa
TSV3PHNBYYVY	Sambhar	Sambhar
TSV4RQ805QGD	Kuchaman	Kuchaman
TSV5BU1B96JQ	Didwana	Didwana
TSV7BU08SFPQ	Losal	Losal
TSV7NBDYF2PV	拉姆格爾	Ramgarh
TSVCJK00BQED	齋浦爾	Jaipur
TSVEXDCVR1E2	Ringas	Ringas
TSVMN56WCBWG	Sikar	Sikar
TSVPC86J3BNH	Ratangarh	Ratangarh
TSVQ5RVEG6UJ	Lachhmangarh Sikar	Lachhmangarh Sikar
TSVR1W0YTWB3	法塔赫布林	Fatehpur
TSVTN03MTSBM	肯代拉	Khandela
TSVTTTTM31D6	Udaipur	Udaipur
TSVU224HZWHQ	Sri Madhopur	Sri Madhopur
TSVVUBEYK56V	Neem ka Thana	Neem ka Thana
TSVW2TZW082C	訥沃爾格爾	Nawalgarh
TSVZHY5YSNFC	Khetri	Khetri
TSW0DFYNCFWQ	卡普賴恩	Kapren
TSW2J5V9RDUR	芒格羅爾	Mangrol
TSW4J0QZHN54	Lakheri	Lakheri
TSW7CF0EB7G8	Sawai Madhopur	Sawai Madhopur
TSWD127PPQNF	謝奧布林	Sheopur
TSWP263H5PQK	恰克蘇	Chaksu
TSWR1H24P6N9	拉爾索德	Lalsot
TSWW9TPKEFT0	Gangapur	Gangapur
TSWYB81VDQP3	Karauli	Karauli
TSWZBX9GFKP6	Hindaun	Hindaun
TSX0WVZPBHW0	Shivpuri	Shivpuri
TSX3UTMN1DE9	Narwar	Narwar
TSX8FK54551J	Karera	Karera
TSXBSJYXUK82	Jhansi	Jhansi
TSXDC8DZFK6H	Bhitarwar	Bhitarwar
TSXEQDBW6VFY	德布拉	Dabra
TSXF183XJY5D	德蒂亞	Datia
TSXJ368VQF8T	Sabalgarh	Sabalgarh
TSXJWNY9XQXJ	Kailaras	Kailaras
TSXMFCB6GBSB	Jora	Jora
TSXPTG6XE006	Bari	Bari
TSXQWZTGGEZ3	Morena	Morena
TSXRUST4C8GT	Dhaulpur	Dhaulpur
TSXT5JB7DEJW	Gwalior	Gwalior
TSXTHN6D0T0Z	Morar	Morar
TSXVQJZBP07F	馬烏	Mau
TSXXUJFW2WBG	安巴	Ambah
TSXXXRNSP236	博爾薩	Porsa
TSXY349XNRU2	Gohad	Gohad
TSXYU8JV9YNC	Mahgawan	Mahgawan
TSY0DHVG3PDK	Basi	Basi
TSY2CJBNZ8KX	Dausa	Dausa
TSY3YK61SV33	Bandikui	Bandikui
TSY523C450WM	默諾赫爾布林	Manoharpur
TSY5B8VPRXK2	沙赫布林	Shahpura
TSY6QWW20YU6	伯斯瓦	Baswa
TSY6ZVDTWH9J	Rajgarh	Rajgarh
TSY9HH00YNYY	Todabhim	Todabhim
TSY9YSM1ST79	Mahwah	Mahwah
TSYCBCMBWF0K	Bhasawar	Bhasawar
TSYCEGPN3UC1	韋爾	Wer
TSYCN8UPB5MY	Bayana	Bayana
TSYFUTXMDK9V	Nadbai	Nadbai
TSYJTVXJK95Y	Kotputli	Kotputli
TSYKZ467MRD3	阿爾瓦爾	Alwar
TSYNXU5B4QPB	Behror	Behror
TSYPECK6SWK4	Narnaul	Narnaul
TSYU46ND8PT3	Nagar	Nagar
TSYURB0KVNHY	Dig	Dig
TSYVQ1XBGVSF	Kaman	Kaman
TSYWPHC68ZKM	菲羅茲布林－奇爾加	Firozpur Jhirka
TSYWUV07QWRC	Tijara	Tijara
TSYYS8ZR47CZ	Punahana	Punahana
TSZ36F075UKC	Khairagarh	Khairagarh
TSZ4G4TSS6QQ	珀勒德布林	Bharatpur
TSZ4PM7HUQNH	法塔赫布林西格裡	Fatehpur Sikri
TSZ52SBENH1T	古姆黑爾	Kumher
TSZ66N805NBF	Kiraoli	Kiraoli
TSZ69SEFQU0J	Achhnera	Achhnera
TSZ6XKD42HME	阿格拉	Agra
TSZ8ZW14J0KD	Pinahat	Pinahat
TSZ94B69JQ6Z	拉賈凱拉	Rajakhera
TSZ99YNZW866	Shamsabad	Shamsabad
TSZ9WNHRW8RF	Fatehabad	Fatehabad
TSZBUE8CNE4X	巴赫	Bah
TSZCYU79DV71	錫爾薩根傑	Sirsaganj
TSZDTRS5MZEY	Tundla	Tundla
TSZE52XWB00J	Itimadpur	Itimadpur
TSZF2QT20YUD	Firozabad	Firozabad
TSZFHT6UBWNK	希戈哈巴德	Shikohabad
TSZH6Y1X05T9	戈沃爾滕	Govardhan
TSZHRWPR0GS1	馬圖拉	Mathura
TSZJET9V2CHQ	恰達	Chhata
TSZKBJ7KT1MH	Vrindavan	Vrindavan
TSZKF4257P8C	Raya	Raya
TSZN4HC4XRQT	Kosi	Kosi
TSZN8X09Q0CW	Hodal	Hodal
TSZR50HKXCZF	Khair	Khair
TSZS0J47BGH6	Sadabad	Sadabad
TSZSQ5HQN8PC	傑萊瑟爾	Jalesar
TSZT006M8UUM	Hathras	Hathras
TSZV849HHQQW	Sikandra Rao	Sikandra Rao
TSZVU0WWK72M	Marahra	Marahra
TSZW8U481MM2	Aligarh	Aligarh
TSZWT0BP1EGP	Jalali	Jalali
TSZXMRK1VZEV	阿德勞利	Atrauli
TSZYBMJ72YK9	Chharra	Chharra
TSZYJXZ5VFUJ	Kasganj	Kasganj
TTHBGHGDRGPC	Bhadasar	Bhadasar
TTHCYBJH5MH6	Sardarshahr	Sardarshahr
TTHN1FHFS32Z	阿努布格爾	Anupgarh
TTHWC8UMFZ5Q	Suratgarh	Suratgarh
TTHXTC1YDWJ4	Pilibangan	Pilibangan
TTHYSDU7C0X9	Rawatsar	Rawatsar
TTJ2CXBGMW0M	Churu	Churu
TTJ2SWF00MEN	Bissau	Bissau
TTJ757QUHEHH	Taranagar	Taranagar
TTJ85C195YM7	Jhunjhunun	Jhunjhunun
TTJ8Q53G922H	Bagar	Bagar
TTJB9KGQW0QU	Chidawa	Chidawa
TTJC2KM1ZM1P	皮拉尼	Pilani
TTJC56H7DQPD	蘇勒傑格爾	Surajgarh
TTJDGKS3NZMS	Rajgarh	Rajgarh
TTJMWKW8YKUG	Bhadra	Bhadra
TTJNJ2EMJXJY	Nohar	Nohar
TTJPD9NQXN5F	埃倫納巴德	Ellenabad
TTJVFVXHNJQG	希薩爾	Hisar
TTJXUVM50656	Fatehabad	Fatehabad
TTJZD1NYTQ4F	Gorakhpur	Gorakhpur
TTJZPT0F69T8	Barwala	Barwala
TTK0P2U49VBB	Raisinghnagar	Raisinghnagar
TTK1Z2X9YHYF	Karanpur	Karanpur
TTK2G5WJBTYY	Padampur	Padampur
TTKB717XRURV	Hanumangarh	Hanumangarh
TTKCW0UVDDMQ	Sangaria	Sangaria
TTKD1Q0JNRKX	Ganganagar	Ganganagar
TTKG80DSKZ3G	Abohar	Abohar
TTKGYUV0G7K7	Malaut	Malaut
TTKSUWJKVDWP	Fazilka	Fazilka
TTKVRTM6K286	Muktsar	Muktsar
TTKY1TE5N3HU	賈拉拉巴德	Jalalabad
TTKYTRU9D4H7	古魯哈爾薩海	Guru Har Sahai
TTM0NB7UNGVT	Rania	Rania
TTM2503KP5GM	Sirsa	Sirsa
TTM3CD0BVE23	Kalanwali	Kalanwali
TTM4KS5PKUCG	Dabwali	Dabwali
TTM5G1DXG81Z	Giddarbaha	Giddarbaha
TTM7C98ZV80R	Bhatinda	Bhatinda
TTM8BQERH16Y	Sardulgarh	Sardulgarh
TTM8ZGWJGJYN	Ratia	Ratia
TTMBZNSXN1RQ	Tohana	Tohana
TTMDE6K3WCVD	Mansa	Mansa
TTMDR91YR176	布特拉達	Budhlada
TTME0KE2H54V	Maur	Maur
TTMENC3XN1R4	比基	Bhikhi
TTMGFHYBV76G	Laungowal	Laungowal
TTMGKVEGK5DV	Sunam	Sunam
TTMGVXU1UT5W	Sangrur	Sangrur
TTMJYZ78QXRG	Kotkapura	Kotkapura
TTMKPFZ5P8SY	Rampura	Rampura
TTMM2423HNDX	Jaito	Jaito
TTMNKYXQ31XU	Faridkot	Faridkot
TTMPCS4N9VN0	Firozpur	Firozpur
TTMQSCWPKG3N	巴加普拉納	Bagha Purana
TTMR90HF30F6	塔爾萬迪拜	Talwandi Bhai
TTMRNQYWYRUY	Moga	Moga
TTMSRBYJ5NN1	Dhanaula	Dhanaula
TTMSZ5JGDXJ3	伯爾納拉	Barnala
TTMT3V7FM8TF	Bhadaur	Bhadaur
TTMUY2H6TTB8	Dhuri	Dhuri
TTMVWG2S3Z8E	Maler Kotla	Maler Kotla
TTMXJEVMCHF6	Jagraon	Jagraon
TTMY27DJPWH7	賴果德	Raikot
TTMZY10M913Z	盧迪亞納	Ludhiana
TTN0UUFDREHC	Mahendragarh	Mahendragarh
TTN2R6WECC9J	Rewari	Rewari
TTN4XQRXN4QV	Charkhi Dadri	Charkhi Dadri
TTN5SRYE51Y1	波瓦尼	Bhiwani
TTN7Q8WM8GUQ	Beri Khas	Beri Khas
TTN8E0XVVRFY	Dharuhera	Dharuhera
TTN8MP80SC9Y	Bhiwadi	Bhiwadi
TTN8X09Q0BK6	Taoru	Taoru
TTN954ZUT3DY	伯道迪	Pataudi
TTNB9WY0PTSQ	Sohna	Sohna
TTNBPU83TK6F	Palwal	Palwal
TTNCBYJYQG27	古爾岡	Gurgaon
TTNCZ2HK0VK8	Faridabad	Faridabad
TTND8REECBYD	切傑爾	Jhajjar
TTNENM9H827W	Bahadurgarh	Bahadurgarh
TTNFV2VCZBPZ	新德里	Delhi
TTNFXDVFXDHS	諾伊達	Noida
TTNG1TWHX8KQ	Nangloi Jat	Nangloi Jat
TTNGBFVUNUBM	Bawana	Bawana
TTNGGDFUJKGJ	Alipur	Alipur
TTNGJ4E7QY0P	德里	Delhi
TTNGW9U0BHMY	Loni	Loni
TTNJ89MPZ9HM	Hansi	Hansi
TTNK48BY3463	卡拉瑙爾	Kalanaur
TTNKBHRBNUMC	Maham	Maham
TTNKQM44SY3R	羅赫塔克	Rohtak
TTNNHYDXRTUG	納爾瑙恩德	Narnaund
TTNPTHNZU15P	Uchana	Uchana
TTNQB8UJGR5Y	Jind	Jind
TTNRZJ67J646	Asandh	Asandh
TTNSKF03WDZB	Kharkhauda	Kharkhauda
TTNT9RE1ZQNU	戈哈納	Gohana
TTNUBS3B4KR3	Sonipat	Sonipat
TTNUNXH081MZ	凱格拉	Khekra
TTNUTN5MYZ24	Bagpat	Bagpat
TTNVW1RZGCHV	伯勞德	Baraut
TTNX2E4UWBWP	瑟菲東	Safidon
TTNXPQN6TVGR	Panipat	Panipat
TTNY29CB6RXM	Samalkha	Samalkha
TTNYHQEPMVGG	Chhaprauli	Chhaprauli
TTNYY0ZVGZHY	甘特拉	Kandhla
TTNZK8P76M1Z	Kairana	Kairana
TTNZVJ77NF04	Jhinjhana	Jhinjhana
TTNZX3HQ9N1F	沙姆利	Shamli
TTP0H9W0W09K	Jewar	Jewar
TTP2EWB8HMTY	庫爾賈	Khurja
TTP2ZKF425MT	希卡布林	Shikarpur
TTP3B55MM0T4	西坎德拉巴德	Sikandrabad
TTP3ED09URTY	Bulandshahr	Bulandshahr
TTP4H7S4050N	Greater Noida	Greater Noida
TTP4S8QHYJ16	Dadri	Dadri
TTP54495RQ97	Ghaziabad	Ghaziabad
TTP5EXCG0CU3	Muradnagar	Muradnagar
TTP5HMDH987Q	Dasna	Dasna
TTP5QGXN8PN5	Pilkhuwa	Pilkhuwa
TTP6DN2P542V	Gulaothi	Gulaothi
TTP7658NEP0G	Hapur	Hapur
TTP824D7BCSM	Pahasu	Pahasu
TTP8RTSUZVPY	Naraura	Naraura
TTP8S8EVVPUY	Dibai	Dibai
TTP99JNEJG5R	Jahangirabad	Jahangirabad
TTP9M5BPCDEP	Anupshahr	Anupshahr
TTPB8YC2HVXQ	Gunnaur	Gunnaur
TTPBB1C1K3NW	Babrala	Babrala
TTPCPJZTX790	伊斯蘭訥格爾	Islamnagar
TTPCSFNCVPTN	巴赫喬伊	Bahjoi
TTPEC4YSJUGM	Garhmuktesar	Garhmuktesar
TTPEM7SNTZ5G	哈桑布林	Hasanpur
TTPFE7QMGWZK	Sambhal	Sambhal
TTPFPHR8X314	Narauli	Narauli
TTPFVXX4MGH4	Sirsi	Sirsi
TTPJY4WEP3Z5	瑟爾妖納	Sardhana
TTPKBH72JHM1	密拉特	Meerut
TTPKJRJ2D1KR	Kithor	Kithor
TTPKVKM24HK3	Parichhatgarh	Parichhatgarh
TTPM9SEBYUB5	Lawar Khas	Lawar Khas
TTPMT13PY11T	默瓦納	Mawana
TTPMZMDH0JME	Hastinapur	Hastinapur
TTPNDFCEB0T9	布塔納	Budhana
TTPNUXN0NH93	Shahpur	Shahpur
TTPP6G1S80TX	西紹利	Sisauli
TTPP8HHXC94Z	Banat	Banat
TTPPXSPRB9NZ	穆紮法爾納加爾	Muzaffarnagar
TTPQ4B8M5ZHY	Phalauda	Phalauda
TTPQ86ZEC8E1	Khatauli	Khatauli
TTPQGEBXH3JC	堅瑟特	Jansath
TTPQTMVKF5SQ	Miranpur	Miranpur
TTPSEG5SU7Y4	Bachhraon	Bachhraon
TTPSH5ZZ2TYC	Gajraula	Gajraula
TTPSU95ZJ4KZ	特瑙拉	Dhanaura
TTPTV48519G5	Chandpur	Chandpur
TTPU981EVCGX	Amroha	Amroha
TTPVB6T70CUE	Nurpur	Nurpur
TTPVCVTU4JK7	Tajpur	Tajpur
TTPVM77J97V6	Kanth	Kanth
TTPVSZWCVNJH	Sahaspur	Sahaspur
TTPWTMUHVGEY	Haldaur	Haldaur
TTPWUX5BJHSC	Jhalu	Jhalu
TTPWZEUZPCPC	Nihtaur	Nihtaur
TTPX1FNCQ862	比傑諾爾	Bijnor
TTPXCFQCYWD6	Mandawar	Mandawar
TTPXGMRE0404	Kiratpur	Kiratpur
TTPYF8YJGP0W	Dhampur	Dhampur
TTPYHNWXKMB7	Seohara	Seohara
TTPYUPN8HK83	Sherkot	Sherkot
TTPZ91JW9QJD	Nagina	Nagina
TTPZQ2P7QMJP	Afzalgarh	Afzalgarh
TTQ0KPD3WGWH	Narwana	Narwana
TTQ3D0UTSD7W	Kaithal	Kaithal
TTQ3JZY423GQ	本德里	Pundri
TTQ6WDQ38CU6	Pehowa	Pehowa
TTQ8P91H3VND	Gharaunda	Gharaunda
TTQ8ZG9TCTGQ	Karnal	Karnal
TTQ9WQCP8RG9	Nilokheri	Nilokheri
TTQBMCWZ2XWW	Un	Un
TTQCCZ3RX5EB	Indri	Indri
TTQCMFGERMQZ	Gangoh	Gangoh
TTQDS421W1YF	Thanesar	Thanesar
TTQET7BJGTRQ	Shahabad	Shahabad
TTQF9HQ438G5	拉德瓦	Ladwa
TTQFPN0JHX7Z	訥古爾	Nakur
TTQGNXS10NTV	Yamunanagar	Yamunanagar
TTQGX58JSDGG	傑加特裡	Jagadhri
TTQH4JZH0H0R	巴瓦尼加爾	Bhawanigarh
TTQHUC99X61Q	納帕	Nabha
TTQK7U3HC53V	Sanaur	Sanaur
TTQKD8BCXTHC	Patiala	Patiala
TTQMQVQB8YKM	Rajpura	Rajpura
TTQNWMXFQ438	Khanna	Khanna
TTQP3F18HG3R	Doraha	Doraha
TTQPMTXST5UV	薩姆拉拉	Samrala
TTQPVGVGMCEV	Machhiwara	Machhiwara
TTQQ64U53620	Sirhind	Sirhind
TTQQD7PZBTYB	Basi	Basi
TTQRHTWBP1G6	Morinda	Morinda
TTQSG4NNE50M	Ambala	Ambala
TTQTCF2X49J1	伯努爾	Banur
TTQV7JQF2BS4	Narayangarh	Narayangarh
TTQVZ12NSSEF	Nahan	Nahan
TTQW9C57DTMK	Mohali	Mohali
TTQWBHV5QEPB	Kharar	Kharar
TTQWG7P0M8BQ	昌迪加爾	Chandigarh
TTQWH8T28JT7	Basi	Basi
TTQXNQ3QV1UV	Pinjaur	Pinjaur
TTQXQTJPSKNR	Kalka	Kalka
TTQZFU4WSTH0	索蘭縣	Solan
TTR03DJ15NYD	Thana Bhawan	Thana Bhawan
TTR06PUUGVJ6	賈拉拉巴德	Jalalabad
TTR0J7QMNX46	傑爾塔瓦爾	Charthawal
TTR0ZWXR09QY	Deoband	Deoband
TTR118URZEKY	訥瑙達	Nanauta
TTR1D7VQETZW	Rampur	Rampur
TTR3EBUV8FKW	Manglaur	Manglaur
TTR3UM0CVPHB	羅奧爾凱埃	Roorkee
TTR4KXQ0QPCR	Saharanpur	Saharanpur
TTR5W5WTX6Z5	貝赫德	Behat
TTR8WD8DDUFU	Najibabad	Najibabad
TTR924F72VKR	Laksar	Laksar
TTRC5PF4R3CQ	Kotdwara	Kotdwara
TTRD6XR0RRZP	赫爾德瓦爾	Haridwar
TTREQ4S6QDRU	Rishikesh	Rishikesh
TTRJNPQ8P7X5	帕奧恩塔薩希布	Paonta Sahib
TTRKRWYPKKWQ	Dehradun	Dehradun
TTRS0MYKJK4R	Clement Town	Clement Town
TTRS3NYXMUEQ	賴普爾	Raipur
TTRT0Z6817T7	穆索裡	Mussoorie
TTRUCGJGDPH3	Tehri	Tehri
TTRYC4VD97VW	烏德爾格希	Uttarkashi
TTT1ZQT259RG	伯蒂	Patti
TTT24MWUF29E	齊拉	Zira
TTT3X4WF0W0U	Sultanpur Lodhi	Sultanpur Lodhi
TTT5ZWE7YJC1	阿姆利則	Amritsar
TTT6BVQCT90E	Tarn Taran	Tarn Taran
TTT9J6Q10522	Nakodar	Nakodar
TTTBS88Q50Q6	Phillaur	Phillaur
TTTC29WRH07H	Jandiala	Jandiala
TTTCS5J8EZV3	Phagwara	Phagwara
TTTDE2MQRR96	Kapurthala Town	Kapurthala Town
TTTDPYEHD79U	賈朗達爾	Jalandhar
TTTDY53PQBYP	格爾達布林	Kartarpur
TTTFFFPV1WEQ	阿達姆普爾	Adampur
TTTG3P9BHFPD	柏格普爾	Bhogpur
TTTGRS30X2NB	Hoshiarpur	Hoshiarpur
TTTJJHVB027J	阿傑納拉	Ajnala
TTTM38KF1BQF	法泰赫加爾赫丘裡亞恩	Fatehgarh Churian
TTTMP22UZFDE	Batala	Batala
TTTT5868P2ND	Qadian	Qadian
TTTTCCJDXC40	達裡瓦爾	Dhariwal
TTTV18MEPQBC	Dasua	Dasua
TTTVB8MV880D	Mukerian	Mukerian
TTTVY2H6JS8D	Talwara	Talwara
TTTWVK9PKFC2	Dinanagar	Dinanagar
TTTZ9MN8HB9Y	伯坦果德	Pathankot
TTUVFTPXGXCW	Rajauri	Rajauri
TTV3M2D69705	Samba	Samba
TTV4PWUJRYFX	賈姆穆	Jammu
TTV7MEQ6T9B5	Udhampur	Udhampur
TTV8NKJT9BQM	Kathua	Kathua
TTVR7JC3RP52	Kulgam	Kulgam
TTVRYHFWCUQZ	Anantnag	Anantnag
TTVSRX9ZXHE6	Doda	Doda
TTVVS15EEM5Z	Kishtwar	Kishtwar
TTW13JRV54B9	Banga	Banga
TTW1H2WEEPYH	Nawashahr	Nawashahr
TTW1S6YD70Y5	格爾申格爾	Garhshankar
TTW28XS07QGG	Balachor	Balachor
TTW2JT38M98J	Rupnagar	Rupnagar
TTW3UBCS7NNR	Anandpur Sahib	Anandpur Sahib
TTW5PG7GDQPF	烏納	Una
TTW66NHSHE78	Nangal Township	Nangal Township
TTW857TY2MG3	巴德迪	Baddi
TTWBGVX49U1N	西姆拉	Shimla
TTWEMS2WZQYW	Sundarnagar	Sundarnagar
TTWKJPV8Z8UR	Hamirpur	Hamirpur
TTWR2TRQZV4P	達蘭薩拉	Dharamshala
TTWSQMC4BRES	門迪	Mandi
TTWVF7QE25J2	Kulu	Kulu
TTY1K2WDE5N5	昌巴	Chamba
